conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,
1.91902212885623E+018,Sun May 04 16:20:03 +0000 2025,0,@bigmulyono @prabowo Mau buat SMART TV tiap Sekolah MBG seluruh Indonesia.... ,1.91906449172095E+018,,bigmulyono,in,,0,1,0,https://x.com/undefined/status/1919064491720945837,174156881,,
1.75623828904312E+018,Sun May 04 16:19:08 +0000 2025,0,rekap penyebaran MBG https://t.co/EsCkGJ6fWy,1.91906425846307E+018,https://pbs.twimg.com/media/GqHixdjaUAAwODw.jpg,muloyoung,in,,0,1,0,https://x.com/undefined/status/1919064258463072344,43070684,,
1.91868838136379E+018,Sun May 04 16:16:43 +0000 2025,0,@15hklrsk @sociotalker Eh bodoh MBG itu cakupan luas.. Klo semua atau sebagian besar daerah keracunan baru lo protes.. Hanya org bodoh yg berpikir tidak ada toleransi eror dlm melakukan suatu pekerjaan.. Tp org gagal kyk lo ya mana paham ya..,1.91906365099788E+018,,15hklrsk,in,,0,5,0,https://x.com/undefined/status/1919063650997878805,1.65905380070198E+018,,
1.9188297658987E+018,Sun May 04 16:16:09 +0000 2025,0,@GenZNusantara Bombana Sulteng percaya kerja sama BPOM dan dinas kesehatan bikin MBG makin terasa manfaatnya,1.9190635069612E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919063506961195213,1.70219586969583E+018,,
1.91868838136379E+018,Sun May 04 16:13:54 +0000 2025,8,@Tu4nB4ron @sociotalker Coba jelasin teknisnya MBG gimana? Itu juga kalo ada sih. Kan ide dadakan ajaJadi presiden kok visi misinya dadakan Jelasin juga program hilirisasi ketahanan pangan menghapus kemiskinan sekolah gratis 3000 FK itu gimana? GIMANAAAA?,1.91906294244565E+018,,Tu4nB4ron,in,,0,0,1,https://x.com/undefined/status/1919062942445654151,74379995,,
1.91883002948141E+018,Sun May 04 16:13:35 +0000 2025,0,@GenZNusantara Bandung nggak ragu setiap lini program MBG diawasi BPOM buat jaga kualitas dari awal sampe akhir,1.91906286340843E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919062863408427215,1.68626227298823E+018,,
1.91848549004468E+018,Sun May 04 16:13:06 +0000 2025,0,@ayojajanjajan @ardisatriawan Yah emg pasti ada kekurangan dan pengkajian lebih dalam tentunya. Tinggal di bandingkan diantara MBG yg sedang berjalan yg bro @ardisatriawan kemukakan dan ahok utarakan. Mana yg lebih baik?,1.91906274192854E+018,,ayojajanjajan,in,,0,1,0,https://x.com/undefined/status/1919062741928538373,1.0076609753931E+018,,
1.9190625055711E+018,Sun May 04 16:12:10 +0000 2025,2,kegalauan orang tua jelang anak masuk esde bertambah. selain biaya pergaulan dan perkembangan akademik serta non-akademik sekarang pusingnya ketambahan aduh gimana kalo di sekolahnya ada MBG... ,1.9190625055711E+018,,,in,,0,0,0,https://x.com/undefined/status/1919062505571102843,19872557,,
1.91901783129264E+018,Sun May 04 16:11:24 +0000 2025,0,@jokovvl Peneliti?ijasahnya dokter kenapa tak teliti trng kesehatan contoh nie program mbg teliti dong before afternya.apakah berdampak peningkatan fisik dan kecerdasan anak.nah kan berguna buat masukan pemerintah.tuduhan ijasah palsu? Ya udahlah ya.tanda tanya gelarnya Bu?,1.91906231095991E+018,,jokovvl,in,,0,1,0,https://x.com/undefined/status/1919062310959911276,1.78045022143841E+018,,
1.91883002948141E+018,Sun May 04 16:10:43 +0000 2025,0,@GenZNusantara Tasikmalaya happy banget BPOM hadir dalam program MBG keamanan pangan terjamin buat semua,1.91906214118255E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919062141182550340,1.68663866415846E+018,,
1.91883002948141E+018,Sun May 04 16:09:27 +0000 2025,0,@GenZNusantara Karanganyar gas terus MBG makin aman berkat tangan dingin BPOM dan tim lapangan,1.9190618221177E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919061822117695859,1.68733198826776E+018,,
1.91892686724072E+018,Sun May 04 16:08:52 +0000 2025,4,@iampw2__ @cadyheartfilla Tanggung jawab sana sama ratusan anak2 SD SMP yang keracunan MBG. Kan kalian enabler nya,1.91906167714182E+018,,iampw2__,in,,0,0,1,https://x.com/undefined/status/1919061677141815513,1.56953244727629E+018,,
1.91906165431196E+018,Sun May 04 16:08:47 +0000 2025,0,Kapan menu mbg berisi 5 roti dan 2 ikan.,1.91906165431196E+018,,,in,,0,0,0,https://x.com/undefined/status/1919061654311956798,1.64985850620665E+018,,
1.91866774457859E+018,Sun May 04 16:06:52 +0000 2025,0,@JemsSafir @Diihhhhhhhhhh @lathifkumoro mbg program presiden lo gimane tolol? berjalan lancar gak? GOBLOK,1.91906117141762E+018,,JemsSafir,in,,0,0,0,https://x.com/undefined/status/1919061171417620662,1.66537221791039E+018,,
1.9188297658987E+018,Sun May 04 16:05:58 +0000 2025,0,@GenZNusantara Warga Tasikmalaya selalu dukung yakin kualitas MBG makin keren dengan pengawasan BPOM,1.91906094449318E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919060944493175205,1.70238203762849E+018,,
1.9188297658987E+018,Sun May 04 16:03:00 +0000 2025,0,@GenZNusantara Di Bandung komitmen BPOM kawal MBG bikin kita yakin kualitas gizi makin beres dan aman,1.91906019895985E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919060198959849573,1.70182480498124E+018,,
1.91868838136379E+018,Sun May 04 16:00:40 +0000 2025,2,@Ivanien11 @sociotalker Iya iya mbg bagus bgt tanpa teori. sampe ada yg keracunan ,1.91905961296106E+018,,Ivanien11,in,,0,1,0,https://x.com/undefined/status/1919059612961058843,1.90381932033937E+018,,
1.91883002948141E+018,Sun May 04 15:58:55 +0000 2025,0,@GenZNusantara Nggak ragu lagi Program MBG diawasi BPOM berarti kualitasnya top,1.91905917333943E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919059173339431027,1.69606755523094E+018,,
1.9190577408754E+018,Sun May 04 15:53:14 +0000 2025,0,Program MBG juga diharapkan dapat menjangkau seluruh wilayah Indonesia termasuk daerah-daerah terpencil yang seringkali menghadapi kesulitan dalam mendapatkan akses ke pangan bergizi #LanjutkanMBGIndonesiaGemilang Lanjutkan MBG Dada TVRI Besok Senin Paha #HOS_TOUR_JAKARTA_D2 https://t.co/8w89FZWUzq,1.9190577408754E+018,https://pbs.twimg.com/media/GqHczNGaUAAGLU2.jpg,,in,,0,0,0,https://x.com/undefined/status/1919057740875403565,44688516,,
1.91905765858315E+018,Sun May 04 15:52:54 +0000 2025,0,Program MBG bertujuan untuk mendukung tumbuh kembang anak-anak kesehatan ibu hamil dan menyusui serta meningkatkan kualitas pendidikan #LanjutkanMBGIndonesiaGemilang Lanjutkan MBG Dada TVRI Besok Senin Paha #HOS_TOUR_JAKARTA_D2 https://t.co/KZfs8P5fSh,1.91905765858315E+018,https://pbs.twimg.com/ext_tw_video_thumb/1919057292693323776/pu/img/fISq_kx3CeGlStLb.jpg,,in,,0,0,0,https://x.com/undefined/status/1919057658583146616,44688516,,
1.91831504200257E+018,Sun May 04 15:50:39 +0000 2025,2,@AlexanderOscar5 @edwinsaragih @RaniKancana @Maudy_Apain Gimana mau meRevolusi pendidikan berbasis AI kalo MBG aja keracunan Ratus²an orang n belum teratasi. Infrastruktur sekolah didaerah² koneksi internet dll. Negarawan itu masih bicara skdr utk lokal skitarnya Jakarta sj pdhl Simalungun pun Indonesia kan? ,1.91905709155511E+018,,DjolaFix,in,,0,0,0,https://x.com/undefined/status/1919057091555107135,174156881,,
1.91905683895744E+018,Sun May 04 15:49:39 +0000 2025,0,Program Makan Bergizi Gratis (MBG) adalah langkah strategis yang sangat baik untuk meningkatkan kesejahteraan masyarakat dan mengatasi masalah gizi buruk serta stunting di Indonesia. #LanjutkanMBGIndonesiaGemilang Lanjutkan MBG Dada TVRI Besok Senin Paha #HOS_TOUR_JAKARTA_D2 https://t.co/8s2qSTboxA,1.91905683895744E+018,https://pbs.twimg.com/media/GqHb_5sbIAAX5Zh.jpg,,in,,0,0,1,https://x.com/undefined/status/1919056838957437237,44688516,,
1.91883002948141E+018,Sun May 04 15:47:49 +0000 2025,0,@GenZNusantara Siap sambut masa depan yang lebih sehat lewat MBG yang dikawal pengawasan BPOM,1.91905637609923E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919056376099229782,1.69603616799164E+018,,
1.91848549004468E+018,Sun May 04 15:47:38 +0000 2025,0,@ardisatriawan - akan marah sm sekolah nantinya. Lagian pny lahan luas bkn brarti smw beres. Akses air smpah knyamanan akibat asap masak jd prtimbangan. Tau jg ga klo kbnyakan pesuruh di dapur ini biasa nilep uang blanja/bahan mkanan? Gw penolak MBG garis keras dr awal &amp, tau skolah ga -,1.91905633011708E+018,,spilldspell,in,,0,1,0,https://x.com/undefined/status/1919056330117075349,1.76020219929103E+018,
1.91883002948141E+018,Sun May 04 15:47:33 +0000 2025,0,@GenZNusantara Salut buat BPOM yang selalu serius jaga makanan aman masyarakat Cianjur ikut senang dengan adanya MBG,1.91905631237089E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919056312370892867,1.70253245801156E+018,,
1.91890845159154E+018,Sun May 04 15:45:02 +0000 2025,0,@ARSIPAJA Presiden kok bisane mong OMON OMON sm NGACENG NGACENG kan jari telunjuk doang dari mimbar satu ke mimbar lainya Hasil kerjanya selama 6 apa ? MBG ga smua sklh dpt byk terjd kasus keracunan rekanan gak di byr Trus opo gawe mu slain NGACENG NGACENG kan jari telunjuk ?,1.91905567571336E+018,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1919055675713360081,1.4494548206879E+018,,
1.9190542153447E+018,Sun May 04 15:42:14 +0000 2025,0,Gue gabisa kasih komen apa2 krn bukan ranah gue (beda fandom tho I listen to them). Tp yg retweet terakhir tentang MBG krn hating this regyme &amp, kebetulan kejadiannya mirip ok mksh bukannya gue mau ikut campur urusan fandom org,1.91905497170778E+018,,jintapalsoe,in,,0,0,0,https://x.com/undefined/status/1919054971707777329,1.24054517152932E+018,
1.9188297658987E+018,Sun May 04 15:41:56 +0000 2025,0,@GenZNusantara Cianjur makin keren sejak BPOM dan puskesmas bareng awasi MBG jaminan makanan sehat bukan sekedar wacana,1.91905489703653E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919054897036534200,1.70103767181109E+018,,
1.9190548707802E+018,Sun May 04 15:41:50 +0000 2025,141,Lemparan batu ataupun perusakan properti saat demonstrasi itu gak ada apa2nya sama : -dibunuhnya Gamma -dibunuhnya 135+ nyawa aremania -kecurangan pemilu oleh prabowo-gibran -perampasan lahan oleh mulyono -UU Ciptaker -keracunan MBG -kemiskinan struktural -korupsi,1.9190548707802E+018,,,in,,0,2,79,https://x.com/undefined/status/1919054870780199083,1.44862139034556E+018,,
1.91905408168483E+018,Sun May 04 15:38:42 +0000 2025,0,presidennya punya fetish sm MBG (tp ga bergizi) wapresnya fetish sm AI https://t.co/oXdvSMlqyE,1.91905408168483E+018,https://pbs.twimg.com/media/GqHZhGxaEAA4lgH.jpg,,in,,0,0,0,https://x.com/undefined/status/1919054081684828338,1.35590254413277E+018,,
1.9188216263023E+018,Sun May 04 15:37:40 +0000 2025,0,@ARSIPAJA Targetnya cuma smp anak-anak dpt MBG? Evaluasi yg kmrn2 guru &amp, anak-anak keracunan gaada? Dihh kocak lol,1.9190538249892E+018,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1919053824989200810,165682403,
1.91899276827108E+018,Sun May 04 15:37:15 +0000 2025,0,@aoodrie YES here i come mbg versi beneran bergizi,1.91905371974155E+018,,aoodrie,in,,0,0,0,https://x.com/undefined/status/1919053719741550968,1.347545717989E+018,,
1.91886828042661E+018,Sun May 04 15:36:31 +0000 2025,0,@hasyimmah @gibran_tweet nih lu daripada ngurusin MBG gak jelas mending collab sama KDM.,1.91905353521739E+018,,hasyimmah,in,,0,0,0,https://x.com/undefined/status/1919053535217389837,1.85313442579577E+018,,
1.91900887748126E+018,Sun May 04 15:35:45 +0000 2025,1,@AgungLa03498428 MBG untuk anak Indonesia lebih baik,1.91905334330701E+018,,AgungLa03498428,in,,0,0,0,https://x.com/undefined/status/1919053343307014532,1.91527290357648E+018,,
1.91905331715133E+018,Sun May 04 15:35:39 +0000 2025,0,AOWKWKWKWWKW dear 02 voters KAMI KAN SUDAH PERNAH MENAWARKANNYA makan tuh mbg ga jelas.,1.91905331715133E+018,,,in,,1,0,0,https://x.com/undefined/status/1919053317151330708,1.82304571022656E+018,,
1.91886828042661E+018,Sun May 04 15:35:31 +0000 2025,0,@hasyimmah Sudah dibilang warga indo tuh tolol2 jir Daripada MBG asuu gak jelas mending KDM ini,1.91905328214982E+018,,hasyimmah,in,,0,0,0,https://x.com/undefined/status/1919053282149818622,1.85313442579577E+018,,
1.91900887275428E+018,Sun May 04 15:35:08 +0000 2025,1,@OggyZilly43173 MBG rakyat sejahtera,1.9190531841167E+018,,OggyZilly43173,in,,0,0,0,https://x.com/undefined/status/1919053184116695521,1.91527290357648E+018,,
1.91848549004468E+018,Sun May 04 15:31:15 +0000 2025,0,@anakodok2009 @samarchitect86 @iyo_pasha @ardisatriawan dekat rumah gua ada dapur MBG yg dibangun baru ukurannya besar mirip pabrik makanan sepertinya 1 dapur untuk layani 1 kecamatan tiap pagi jam 6.15 mobil pengantar dah mulai antar makanan ke sekolah,1.91905220727132E+018,,anakodok2009,in,,0,0,0,https://x.com/undefined/status/1919052207271321909,225721933,,
1.9188297658987E+018,Sun May 04 15:30:54 +0000 2025,0,@GenZNusantara Cianjur makin keren sejak BPOM dan puskesmas bareng awasi MBG jaminan makanan sehat bukan sekedar wacana,1.91905212153561E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919052121535611271,1.70103767181109E+018,,
1.91905166734284E+018,Sun May 04 15:29:06 +0000 2025,3,ANYING MBG AOWKAOKSOAKOA WOWO AMD GIBRAN INFLUENCE ,1.91905166734284E+018,,,in,,0,0,0,https://x.com/undefined/status/1919051667342844108,1.33328780171081E+018,,
1.91883002948141E+018,Sun May 04 15:27:11 +0000 2025,0,@GenZNusantara Bombana Sulteng makin pasti MBG jalan terus bersama puskesmas dan BPOM sebagai role model,1.91905118643255E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919051186432553090,1.68732662701614E+018,,
1.91905084254135E+018,Sun May 04 15:25:49 +0000 2025,1,Dengan MBG Berbagai manfaat bisa Kita dapatkan dari program tersebut. Indonesia bergenerasi sehat dan cerdas. #FaktaIndonesia #MakanBergiziGratis #ManfaatMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/M8upCMHrb1,1.91905084254135E+018,https://pbs.twimg.com/media/GqHWkYBXYAAYRp5.jpg,,in,,0,0,0,https://x.com/undefined/status/1919050842541351224,714232837,,
1.91890341505835E+018,Sun May 04 15:24:16 +0000 2025,1,@KompasTV Pak dari Sabang sampai merauke yakin? Wkwk fakta di lapangam aja dulu deh liat pelosok dulu dan kepulauan bahkan ada yg tdk tersentuh enak memang itu anggaran di tilep mbg yg ada racun itu makanan. Bebal pula engga mau dibatalkan ini mbg ladang basah ya untuk korupsi.,1.91905045254659E+018,,KompasTV,in,,0,0,0,https://x.com/undefined/status/1919050452546593267,1.45005669572866E+018,,
1.91891876095586E+018,Sun May 04 15:21:20 +0000 2025,0,@kresbung MBG minkres!!!,1.91904971413934E+018,,kresbung,in,,0,1,0,https://x.com/undefined/status/1919049714139336865,110370006,,
1.91904959980702E+018,Sun May 04 15:20:53 +0000 2025,0,Presiden RI Prabowo Subianto memberikan pengarahan langsung kepada ribuan petugas lapangan di dapur program Makan Bergizi Gratis (MBG). Presiden meminta agar petugas menyatakan petugas Satuan Pelayanan Pemenuhan Gizi (SPPG) bekerja dgn teliti berintegritas dan tidak https://t.co/bziTXpsG8d,1.91904959980702E+018,https://pbs.twimg.com/media/GqHVbtyaYAA3ADt.jpg,,in,,0,0,0,https://x.com/undefined/status/1919049599807021568,121640063,,
1.91875266567863E+018,Sun May 04 15:20:08 +0000 2025,0,@MorphoMenelausX Ya justru dari awal yg ditagih duluan itu urgensi Lagipula dulu jg omon²nya yg jadi alasan MBG itu utk atasi stunting. Knp tiba2 targetnya anak sekolah ??,1.91904940934767E+018,,MorphoMenelausX,in,,0,1,0,https://x.com/undefined/status/1919049409347666226,1.21810910017886E+018,,
1.91883002948141E+018,Sun May 04 15:17:31 +0000 2025,0,@GenZNusantara Langkah nyata BPOM dan puskesmas dalam kawal MBG bikin pola hidup sehat lebih mudah diwujudkan,1.91904875141653E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919048751416524978,1.81887206511157E+018,,
1.91883002948141E+018,Sun May 04 15:16:38 +0000 2025,0,@GenZNusantara Bandung contoh solid kolaborasi BPOM dan puskesmas manfaat MBG terasa nyata di semua lapisan,1.91904852829629E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919048528296288672,1.70007809383748E+018,,
1.9188297658987E+018,Sun May 04 15:16:08 +0000 2025,0,@GenZNusantara Tasikmalaya sumringah BPOM hadir pastiin makanan MBG selalu oke buat semua umur,1.9190484039646E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919048403964600517,1.70247008706283E+018,,
1.91903047592415E+018,Sun May 04 15:13:37 +0000 2025,368,@kinpurenful MBG aja sesusah apapun tetep diusahakan kak... masa ini engga Antara kemauan yg belum begitu besar atau takut kehilangan cukai rokok aja kali ya ,1.91904777151388E+018,,kinpurenful,in,,1,4,10,https://x.com/undefined/status/1919047771513880865,51939228,,
1.91904758873896E+018,Sun May 04 15:12:53 +0000 2025,0,Manfaat Program MBG #FaktaIndonesia #MakanBergiziGratis #ManfaatMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/o60GnKzMS7,1.91904758873896E+018,https://pbs.twimg.com/media/GqHTmthacAADJV9.jpg,,in,,0,0,0,https://x.com/undefined/status/1919047588738957564,1.56553761505478E+018,,
1.91904756275912E+018,Sun May 04 15:12:47 +0000 2025,0,Manfaat Program MBG #FaktaIndonesia #MakanBergiziGratis #ManfaatMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/98UrbHsbvQ,1.91904756275912E+018,https://pbs.twimg.com/media/GqHTlX4a0AAnb6Q.jpg,,in,,0,0,0,https://x.com/undefined/status/1919047562759119047,1.56553761505478E+018,,
1.9188216263023E+018,Sun May 04 15:12:29 +0000 2025,0,@ARSIPAJA Apa pak Presiden tidak menanyakan bagaimana anak-anak yg keracunan MBG? Atau pak Presiden tidak tahu dan tdk ada yg melaporkan kalau ada 1000an anak yg keracunan MBG?,1.91904748608727E+018,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1919047486087266447,7.16300942056895E+017,,
1.9184735828306E+018,Sun May 04 15:12:20 +0000 2025,0,@txtdrimedia MBG Makanan Beracun Gratis,1.91904744941256E+018,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1919047449412554959,1.60465219784043E+018,,
1.91904683310543E+018,Sun May 04 15:09:53 +0000 2025,1,Saya sih lebih mengkritik kenapa bisa ada keracunan dalam beberapa hari terakhir sih. Standarnya gmn? MBG janji politik dan di tunaikan oke fine. Tp ga gini terus anak orang keracunan yg dikorbanin.,1.91904683310543E+018,,,in,,0,0,0,https://x.com/undefined/status/1919046833105433023,1.76289175240146E+018,,
1.91904662640617E+018,Sun May 04 15:09:04 +0000 2025,0,Kanit Samapta Polsek Muara Batang Gadis Aiptu Indra Ali Akbar melaksanakan Patroli dan sambang di Airin Market Desa Singkuang Kec. Muara Batang Gadis Kab. Madina. (04/05/2025) https://t.co/0bXlesXW1e,1.91904662640617E+018,https://pbs.twimg.com/media/GqHSuh3bwAAVl13.jpg,,in,,0,0,0,https://x.com/undefined/status/1919046626406170693,1.90912549281873E+018,,
1.91904659376595E+018,Sun May 04 15:08:56 +0000 2025,0,Pemerataan akses makanan bergizi adalah bagian dari keadilan sosial. #MakanBergiziGratis #MBG https://t.co/O2nZM0BbzP,1.91904659376595E+018,https://pbs.twimg.com/media/GqHSsO2aAAAUbPp.jpg,,in,,0,0,0,https://x.com/undefined/status/1919046593765945620,1.68687027996688E+018,,
1.91904645117637E+018,Sun May 04 15:08:22 +0000 2025,0,Membangun SDM unggul dimulai dari piring makan anak-anak Indonesia. #MBG #MakanBergiziGratis https://t.co/L9NWTgetGy,1.91904645117637E+018,https://pbs.twimg.com/media/GqHSh-CaoAADDz7.jpg,,in,,0,0,0,https://x.com/undefined/status/1919046451176366472,1.68687027996688E+018,,
1.91904635220338E+018,Sun May 04 15:07:59 +0000 2025,0,Program MBG menciptakan peluang baru dari kualitas gizi hingga penyerapan tenaga kerja. #ProgramMBG #ManfaatMBG https://t.co/y2cLEshPZH,1.91904635220338E+018,https://pbs.twimg.com/media/GqHSb-jbYAAdESm.jpg,,in,,0,0,0,https://x.com/undefined/status/1919046352203378724,1.68687027996688E+018,,
1.91904603458131E+018,Sun May 04 15:06:43 +0000 2025,0,Bhabinkamtibmas Polsek Muara Batang Gadis Aiptu S. Bahri Lubis melaksanakan sambang dan silaturahmi warga sekaligus menyampaikan pesan-pesan kamtibmas di Kedai Kopi milik sdr. Ipan Desa Tabuyung Kec. Muara Batang Gadis Kab. Madina. (04/05/2025) https://t.co/raeiZLqAk0,1.91904603458131E+018,https://pbs.twimg.com/media/GqHSMB9asAAWgbf.jpg,,in,,0,0,0,https://x.com/undefined/status/1919046034581311873,1.90912549281873E+018,,
1.91904577278572E+018,Sun May 04 15:05:41 +0000 2025,0,Kanit Binmas Polsek Muara Batang Gadis Aipda Ariadi melaksanakan Patroli antisipasi 3C serta antisipasi gangguan kamtibmas di wilkum Polsek Muara Batang Gadis di Klinik Rizky Desa Singkuang Kec. Muara Batang Gadis Kab. Madina. (04/05/2025) https://t.co/gNalmnzRqI,1.91904577278572E+018,https://pbs.twimg.com/media/GqHR8e-bcAEvQhC.jpg,,in,,0,0,0,https://x.com/undefined/status/1919045772785721624,1.90912549281873E+018,,
1.91848549004468E+018,Sun May 04 15:04:42 +0000 2025,0,@ardisatriawan Pernah diajak rapat disekolah anak membahas sosialisasi MBG pas diawal pembahasan pihak sekolah keukeuh meminta dananya saja karena sebelum ada program MGB sekolah sudah ada program sendiri dan memperhatikan makanan murid (Ada menu khusus u/ anak yg alergi) cont.,1.91904552718378E+018,,ardisatriawan,in,,0,1,0,https://x.com/undefined/status/1919045527183782292,568410299,,
1.9190396575366E+018,Sun May 04 15:04:41 +0000 2025,0,@redlipzxx Kan ada program mbg masa masi kurang si,1.91904552437776E+018,,redlipzxx,in,,0,1,0,https://x.com/undefined/status/1919045524377755755,1.89592191475084E+018,,
1.91883002948141E+018,Sun May 04 15:04:34 +0000 2025,0,@GenZNusantara Program MBG makin terjaga berkat pengawasan cermat dari BPOM dan puskesmas yang super responsif,1.91904549452691E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919045494526906531,1.68485967641929E+018,,
1.9188297658987E+018,Sun May 04 14:58:07 +0000 2025,0,@GenZNusantara Bombana Sulteng ngerasa tenang MBG diawasi BPOM tiap tahapan bikin hati makin adem,1.91904387244689E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919043872446894173,1.70043177829999E+018,,
1.91883002948141E+018,Sun May 04 14:56:19 +0000 2025,0,@GenZNusantara Bandung terus sukseskan program MBG BPOM hadir jadi jaminan mutu dan keamanan panganSalut sama BPOM bareng Puskesmas Cakung makin yakin Program MBG bakal sukses besar di Karanganyar masyarakat makin sehat dan semangat,1.91904341833831E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919043418338308315,1.7000435737131E+018,,
1.9188297658987E+018,Sun May 04 14:50:33 +0000 2025,0,@GenZNusantara Tasikmalaya makin aware soal gizi program MBG makin keren berkat BPOM,1.91904196755348E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919041967553482861,1.68950239018422E+018,,
1.91848549004468E+018,Sun May 04 14:45:15 +0000 2025,0,@ardisatriawan Sudah jelas ini proyek bancakan. Mbg ini mencontek dari program pemda dki. dki mampu kasih makan siswa karna pad besar. Jgn sama ratakan pad tiap provinsi dgn dki. Di dki mbg kerjasama sama org2 kantin untuk menyediakan makan bagi siswa. Jadi pedagang kantin ga hilang penghasilan,1.91904063432681E+018,,ardisatriawan,in,,0,0,0,https://x.com/undefined/status/1919040634326806650,1.86431251563275E+018,,
1.9188297658987E+018,Sun May 04 14:44:46 +0000 2025,0,@GenZNusantara Bandung punya cerita sukses soal pengawasan MBG BPOM selalu ada buat masyarakat,1.91904051176511E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919040511765106935,1.70109414308965E+018,,
1.9188297658987E+018,Sun May 04 14:42:58 +0000 2025,0,@GenZNusantara Makin pede konsumsi MBG karena pengawasan ketat dari BPOM dan puskesmas di setiap SPPG,1.91904005656978E+018,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/1919040056569782407,1.69641552295781E+018,,
1.91848549004468E+018,Sun May 04 14:41:53 +0000 2025,1,@simpelkajila @irfan_parakarsa @ardisatriawan Proyek MBG ini beda dengan pengadaan PBJ lainnya jgn disamain lah. Justru dipertanyakan kenapa proswsnya kayak gity kocak,1.91903978633523E+018,,simpelkajila,in,,0,0,0,https://x.com/undefined/status/1919039786335228097,1.25398709650881E+018,,
1.91903905512099E+018,Sun May 04 14:41:50 +0000 2025,0,@pidutdutdutt itu di akhir bayinya ditawarin mau MBG ga? ,1.91903977464131E+018,,pidutdutdutt,in,,0,1,0,https://x.com/undefined/status/1919039774641307668,1.60918409415977E+018,,
1.91890089987687E+018,Sun May 04 14:41:45 +0000 2025,17,@Narasi_winda Respon cepat terhadap sebuah Isu besar di Masyarakat Manajemen Perubahan yang sangat tanggap dipertunjukan Pemerintah Singapura. Beda dengan di Republik ini Masalah Preman Ijazah Pagar Laut Judol Toa MBG Izin Rumah Ibadah &amp, banyak lagi Seperti diDIAMkan saja 🇮🇩🇮🇩,1.91903975205491E+018,,Narasi_winda,in,,0,0,0,https://x.com/undefined/status/1919039752054907375,774524040,
1.91869266258214E+018,Sun May 04 14:37:05 +0000 2025,0,@kompascom ga perlu jadi kepala BGN segala untuk nyebut kunci sukses MBG. Tukang nasi uduk juga tau...aaahhh kopling bemo.,1.9190385774024E+018,,kompascom,in,,0,0,0,https://x.com/undefined/status/1919038577402401083,469984982,,
1.91903841053624E+018,Sun May 04 14:36:25 +0000 2025,0,https://t.co/oVhtOkrR3z Prabowo tegaskan bahwa petugas MBG merupakan ujung tombak bangsa. #mbg #mbgbukalapangankerja #makanbergizigratis #Prabowo,1.91903841053624E+018,,,in,,0,0,0,https://x.com/undefined/status/1919038410536235308,1.89274937751053E+018,,
1.91903796991617E+018,Sun May 04 14:34:40 +0000 2025,0,sama kayak MBG ngasih solusi cuma dari permukaannya aja,1.91903796991617E+018,,,in,,0,0,0,https://x.com/undefined/status/1919037969916170667,1.24967763578696E+018,,
1.91903766749034E+018,Sun May 04 14:33:28 +0000 2025,0,https://t.co/NjwU5Ebwjp Begini cara mengetahui makanan basi dari program MBG menurut ahli gizi UGM. #mbg #makanbergizigratis #ugm #ahligizi,1.91903766749034E+018,,,in,,0,0,0,https://x.com/undefined/status/1919037667490341050,1.89274937751053E+018,,
1.91892686724072E+018,Sun May 04 14:32:35 +0000 2025,22,@miaviska @cadyheartfilla Halah giliran wowo bikin kebijakan blunder ga ada tuh influencer yang ikut kritik MBG? Danantara?,1.91903744653829E+018,,miaviska,in,,0,0,0,https://x.com/undefined/status/1919037446538285092,1.42936101117837E+018,,
